File Name,Extension,Size,Created,Modified,Accessed,Path
contour_neus.lyr,.lyr,6.50 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2024-04-24 13:06:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\NEUS_SPR_IDW\contour_neus.lyr
contour_neus.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:30,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\NEUS_SPR_IDW\contour_neus.prj
contour_neus.shp,.shp,1.58 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:30,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\NEUS_SPR_IDW\contour_neus.shp
NEUS_Spring_Boundary.dbf,.dbf,0.07 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:29,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\NEUS_SPR_IDW\NEUS_Spring_Boundary.dbf
NEUS_Spring_Boundary.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:29,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\NEUS_SPR_IDW\NEUS_Spring_Boundary.prj
NEUS_Spring_Boundary.shp,.shp,3.00 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:29,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\NEUS_SPR_IDW\NEUS_Spring_Boundary.shp
NEUS_SPR_IDW_Shape.dbf,.dbf,0.07 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:29,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\NEUS_SPR_IDW\NEUS_SPR_IDW_Shape.dbf
NEUS_SPR_IDW_Shape.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:29,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\NEUS_SPR_IDW\NEUS_SPR_IDW_Shape.prj
NEUS_SPR_IDW_Shape.shp,.shp,138.68 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:29,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\NEUS_SPR_IDW\NEUS_SPR_IDW_Shape.shp
contour_seus.dbf,.dbf,5.42 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\contour_seus.dbf
contour_seus.lyr,.lyr,6.50 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2024-04-24 13:06:16,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\contour_seus.lyr
contour_seus.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\contour_seus.prj
contour_seus.shp,.shp,1.21 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\contour_seus.shp
SEUS_Boundary.dbf,.dbf,0.07 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:30,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\SEUS_Boundary.dbf
SEUS_Boundary.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:30,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\SEUS_Boundary.prj
SEUS_Boundary.shp,.shp,5.14 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:30,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\SEUS_Boundary.shp
SEUS_FAL_IDW_Shape.dbf,.dbf,0.34 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:30,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\SEUS_FAL_IDW_Shape.dbf
SEUS_FAL_IDW_Shape.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:30,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\SEUS_FAL_IDW_Shape.prj
SEUS_FAL_IDW_Shape.shp,.shp,17.64 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:30,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_FAL_IDW\SEUS_FAL_IDW_Shape.shp
contour_seus.dbf,.dbf,5.42 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\contour_seus.dbf
contour_seus.lyr,.lyr,6.50 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2024-04-24 13:06:26,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\contour_seus.lyr
contour_seus.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\contour_seus.prj
contour_seus.shp,.shp,1.21 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\contour_seus.shp
SEUS_Boundary.dbf,.dbf,0.07 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\SEUS_Boundary.dbf
SEUS_Boundary.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\SEUS_Boundary.prj
SEUS_Boundary.shp,.shp,5.14 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\SEUS_Boundary.shp
SEUS_SPR_IDW_Shape.dbf,.dbf,0.34 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\SEUS_SPR_IDW_Shape.dbf
SEUS_SPR_IDW_Shape.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\SEUS_SPR_IDW_Shape.prj
SEUS_SPR_IDW_Shape.shp,.shp,17.64 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:42,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SPR_IDW\SEUS_SPR_IDW_Shape.shp
contour_seus.dbf,.dbf,5.42 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\contour_seus.dbf
contour_seus.lyr,.lyr,6.50 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2024-04-24 13:06:38,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\contour_seus.lyr
contour_seus.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\contour_seus.prj
contour_seus.shp,.shp,1.21 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\contour_seus.shp
SEUS_Boundary.dbf,.dbf,0.07 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\SEUS_Boundary.dbf
SEUS_Boundary.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\SEUS_Boundary.prj
SEUS_Boundary.shp,.shp,5.14 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\SEUS_Boundary.shp
SEUS_SUM_IDW_Shape.dbf,.dbf,0.34 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\SEUS_SUM_IDW_Shape.dbf
SEUS_SUM_IDW_Shape.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\SEUS_SUM_IDW_Shape.prj
SEUS_SUM_IDW_Shape.shp,.shp,17.64 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\SEUS_SUM_IDW\SEUS_SUM_IDW_Shape.shp
contour_wc.dbf,.dbf,4.91 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\contour_wc.dbf
contour_wc.lyr,.lyr,6.50 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2024-04-24 13:06:48,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\contour_wc.lyr
contour_wc.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\contour_wc.prj
contour_wc.shp,.shp,619.30 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\contour_wc.shp
MAN_SCSR_Cowcod_ConsArea.dbf,.dbf,0.92 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2024-04-24 13:06:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\MAN_SCSR_Cowcod_ConsArea.dbf
MAN_SCSR_Cowcod_ConsArea.prj,.prj,0.46 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\MAN_SCSR_Cowcod_ConsArea.prj
MAN_SCSR_Cowcod_ConsArea.shp,.shp,2.14 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\MAN_SCSR_Cowcod_ConsArea.shp
WCGBTS_Grid_v2008_Albers.dbf,.dbf,5.96 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WCGBTS_Grid_v2008_Albers.dbf
WCGBTS_Grid_v2008_Albers.prj,.prj,0.43 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WCGBTS_Grid_v2008_Albers.prj
WCGBTS_Grid_v2008_Albers.shp,.shp,1.69 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WCGBTS_Grid_v2008_Albers.shp
WC_Ann_Boundary.dbf,.dbf,0.07 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WC_Ann_Boundary.dbf
WC_Ann_Boundary.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WC_Ann_Boundary.prj
WC_Ann_Boundary.shp,.shp,4.28 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WC_Ann_Boundary.shp
WC_ANN_IDW_Shape.dbf,.dbf,1.37 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2024-04-24 13:07:02,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WC_ANN_IDW_Shape.dbf
WC_ANN_IDW_Shape.prj,.prj,0.43 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WC_ANN_IDW_Shape.prj
WC_ANN_IDW_Shape.shp,.shp,47.77 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WC_ANN_IDW_Shape.shp
WC_Ann_Shape_20210805.dbf,.dbf,0.07 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WC_Ann_Shape_20210805.dbf
WC_Ann_Shape_20210805.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WC_Ann_Shape_20210805.prj
WC_Ann_Shape_20210805.shp,.shp,4.80 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\WC_Ann_Shape_20210805.shp
WCGBTS_Grid_v2008_Albers.dbf,.dbf,5.96 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\drive-download-20220510T163708Z-001\WCGBTS_Grid_v2008_Albers.dbf
WCGBTS_Grid_v2008_Albers.prj,.prj,0.43 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\drive-download-20220510T163708Z-001\WCGBTS_Grid_v2008_Albers.prj
WCGBTS_Grid_v2008_Albers.shp,.shp,1.69 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_ANN_IDW\drive-download-20220510T163708Z-001\WCGBTS_Grid_v2008_Albers.shp
cropped_domain_for_projected_sdms.dbf,.dbf,0.08 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\cropped_domain_for_projected_sdms.dbf
cropped_domain_for_projected_sdms.prj,.prj,0.38 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\cropped_domain_for_projected_sdms.prj
cropped_domain_for_projected_sdms.shp,.shp,37.55 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\cropped_domain_for_projected_sdms.shp
longnose skate gfdl 1980_2100.tif,.tif,1.22 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\longnose skate gfdl 1980_2100.tif
WC_GLMME_Shape.dbf,.dbf,0.08 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\WC_GLMME_Shape.dbf
WC_GLMME_Shape.prj,.prj,0.40 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\WC_GLMME_Shape.prj
WC_GLMME_Shape.shp,.shp,37.55 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:55:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\WC_GLMME_Shape.shp
cropped_domain_for_projected_sdms.dbf,.dbf,0.08 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:03,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\cropped_domain_projected_sdms\cropped_domain_for_projected_sdms.dbf
cropped_domain_for_projected_sdms.prj,.prj,0.38 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:03,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\cropped_domain_projected_sdms\cropped_domain_for_projected_sdms.prj
cropped_domain_for_projected_sdms.shp,.shp,37.55 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:03,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_GLMME\cropped_domain_projected_sdms\cropped_domain_for_projected_sdms.shp
contour_wc.dbf,.dbf,4.91 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\contour_wc.dbf
contour_wc.lyr,.lyr,6.50 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2024-04-24 13:07:34,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\contour_wc.lyr
contour_wc.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\contour_wc.prj
contour_wc.shp,.shp,619.30 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\contour_wc.shp
WC_Tri_Boundary.dbf,.dbf,0.07 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\WC_Tri_Boundary.dbf
WC_Tri_Boundary.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\WC_Tri_Boundary.prj
WC_Tri_Boundary.shp,.shp,4.45 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\WC_Tri_Boundary.shp
WC_TRI_IDW_Shape.dbf,.dbf,0.07 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\WC_TRI_IDW_Shape.dbf
WC_TRI_IDW_Shape.prj,.prj,0.41 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\WC_TRI_IDW_Shape.prj
WC_TRI_IDW_Shape.shp,.shp,5.28 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 13:56:04,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Dataset Shapefile Folder\WC_TRI_IDW\WC_TRI_IDW_Shape.shp
