"","Region","SurveyName","Year","Species","Common","Bin","WTCPUE","HaulProportion","HaulBin"
"21797","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Sardinella aurita","Spanish sardine","Less Common",0.0653684925665192,0.0649350649350649,"Rare"
"21798","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Scomberomorus cavalla","King mackerel","Common",2.12467942902403,0.116883116883117,"Less Common"
"21799","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Scomberomorus maculatus","Spanish mackerel","Common",3.54114229562749,0.363636363636364,"Common"
"21800","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Scophthalmus aquosus","Windowpane flounder","Common",0.310141943236324,0.194805194805195,"Less Common"
"21801","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Selene setapinnis","Atlantic moonfish","Common",1.15538717646357,0.233766233766234,"Less Common"
"21802","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Selene vomer","Lookdown","Common",0.320660710962018,0.220779220779221,"Less Common"
"21803","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Sphoeroides maculatus","Northern puffer","Common",0.345496953555975,0.0909090909090909,"Rare"
"21804","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Sphyraena guachancho","Guachanche barracuda","Common",2.30283553789846,0.142857142857143,"Less Common"
"21805","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Sphyrna lewini","Scalloped hammerhead","Common",0.494580792198379,0.012987012987013,"Rare"
"21806","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Sphyrna tiburo","Bonnethead","Highly Abundant",51.0876592783187,0.272727272727273,"Common"
"21807","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Squilla empusa","Mantis shrimp","Common",0.23561538990115,0.207792207792208,"Less Common"
"21808","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Stellifer lanceolatus","Star drum","Common",4.62917037082731,0.285714285714286,"Common"
"21809","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Stephanolepis hispida","Planehead filefish","Rare",0.02273347242992,0.0649350649350649,"Rare"
"21810","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Syacium papillosum","Dusky flounder","Common",0.319023765461346,0.0649350649350649,"Rare"
"21811","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Symphurus plagiusa","Blackcheek tonguefish","Less Common",0.0682102504999066,0.103896103896104,"Less Common"
"21812","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Synodus foetens","Inshore lizardfish","Abundant",11.339733306395,0.636363636363636,"Common"
"21813","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Trachinotus carolinus","Florida pompano","Common",0.243352097520283,0.038961038961039,"Rare"
"21814","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Trichiurus lepturus","Atlantic cutlassfish","Abundant",48.1776191004646,0.415584415584416,"Common"
"21815","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Trinectes maculatus","Hogchoker","Common",2.73627650322005,0.311688311688312,"Common"
"21816","Southeast US","SEAMAP Summer Coastal Trawl Survey","1997","Upeneus parvus","Dwarf goatfish","Rare",0.0141625951889521,0.025974025974026,"Rare"
"21817","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Acanthostracion quadricornis","Scrawled cowfish","Less Common",0.104562117104416,0.0128205128205128,"Rare"
"21818","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Alectis ciliaris","African pompano","Less Common",0.0337403159817331,0.0512820512820513,"Rare"
"21819","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Aluterus schoepfii","Orange filefish","Less Common",0.0402515148792114,0.0769230769230769,"Rare"
"21820","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Ancylopsetta quadrocellata","Ocellated flounder","Common",1.82628574349039,0.346153846153846,"Common"
"21821","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Arenaeus cribrarius","Speckled swimming crab","Common",2.34998027482454,0.256410256410256,"Common"
"21822","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Ariopsis felis","Hardhead catfish","Common",0.317541152258567,0.0512820512820513,"Rare"
"21823","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Bagre marinus","Gafftopsail catfish","Common",0.278546694595224,0.0256410256410256,"Rare"
"21824","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Bairdiella chrysoura","Silver perch","Common",0.979723974411873,0.128205128205128,"Less Common"
"21825","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Brevoortia smithi","Yellowfin menhaden","Common",0.22908260597119,0.0512820512820513,"Rare"
"21826","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Brevoortia tyrannus","Atlantic menhaden","Common",1.29926365025133,0.115384615384615,"Less Common"
"21827","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Calappa flammea","Flame box crab","Common",0.548542993780224,0.141025641025641,"Less Common"
"21828","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Callinectes ornatus","Shelling crab","Less Common",0.0525937831272781,0.153846153846154,"Less Common"
"21829","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Callinectes sapidus","Blue crab","Common",4.90573915954133,0.217948717948718,"Less Common"
"21830","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Callinectes similis","Lesser blue crab","Common",2.79202850932817,0.82051282051282,"Abundant"
"21831","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Caranx crysos","Blue runner","Common",0.427600964096017,0.153846153846154,"Less Common"
"21832","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Carcharhinus acronotus","Blacknose shark","Abundant",7.93422492711868,0.0256410256410256,"Rare"
"21833","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Carcharhinus brevipinna","Spinner shark","Common",1.6576283407326,0.0128205128205128,"Rare"
"21834","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Centropristis philadelphica","Rock sea bass","Less Common",0.150873669384354,0.128205128205128,"Less Common"
"21835","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Centropristis striata","Black sea bass","Common",1.87053852082715,0.141025641025641,"Less Common"
"21836","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Chaetodipterus faber","Atlantic spadefish","Common",0.204937479851662,0.0512820512820513,"Rare"
"21837","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Chilomycterus schoepfii","Striped burrfish","Common",0.657271343593223,0.179487179487179,"Less Common"
"21838","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Chloroscombrus chrysurus","Atlantic bumper","Common",5.11357724836382,0.769230769230769,"Abundant"
"21839","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Citharichthys macrops","Spotted whiff","Common",1.25325697721437,0.58974358974359,"Common"
"21840","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Citharichthys spilopterus","Bay whiff","Less Common",0.0442510559725675,0.128205128205128,"Less Common"
"21841","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Cynoscion nothus","Silver seatrout","Common",2.62412494052121,0.358974358974359,"Common"
"21842","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Cynoscion regalis","Weakfish","Abundant",43.5959885714166,0.5,"Common"
"21843","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Decapterus punctatus","Round scad","Common",0.236013615799671,0.0512820512820513,"Rare"
"21844","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Echeneis naucrates","Sharksucker","Less Common",0.0773452210806584,0.0512820512820513,"Rare"
"21845","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Etropus crossotus","Fringed flounder","Common",0.812301514255192,0.551282051282051,"Common"
"21846","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Etropus cyclosquamus","Shelf flounder","Less Common",0.172494959191843,0.217948717948718,"Less Common"
"21847","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Gibbesia neglecta","Lesser mantis shrimp","Common",0.812550667218313,0.5,"Common"
"21848","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Gymnura micrura","Smooth butterfly ray","Abundant",12.6723288737167,0.243589743589744,"Less Common"
"21849","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Haemulon aurolineatum","Tomtate grunt","Less Common",0.0311267787600076,0.0256410256410256,"Rare"
"21850","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Harengula jaguana","Scaled sardine","Common",0.37431383167498,0.128205128205128,"Less Common"
"21851","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Hepatus epheliticus","Calico box crab","Common",0.276961289061503,0.217948717948718,"Less Common"
"21852","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Hippocampus erectus","Lined seahorse","Rare",0.0162912773623413,0.0384615384615385,"Rare"
"21853","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Hypleurochilus geminatus","Crested blenny","Rare",0.00231499475317437,0.0384615384615385,"Rare"
"21854","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Lagocephalus laevigatus","Smooth puffer","Less Common",0.123769109407268,0.0384615384615385,"Rare"
"21855","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Lagodon rhomboides","Pinfish","Abundant",39.3016134233925,0.551282051282051,"Common"
"21856","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Larimus fasciatus","Banded drum","Abundant",32.1068498728489,0.730769230769231,"Common"
"21857","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Leiostomus xanthurus","Spot","Highly Abundant",97.4260971824578,0.846153846153846,"Abundant"
"21858","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Limulus polyphemus","Horseshoe crab","Common",1.7612931020714,0.0256410256410256,"Rare"
"21859","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Lolliguncula brevis","Atlantic brief squid","Common",7.29950395045228,0.82051282051282,"Abundant"
"21860","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Menippe mercenaria","Florida stone crab","Rare",0.0126429611109135,0.0512820512820513,"Rare"
"21861","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Menticirrhus americanus","Southern kingfish","Abundant",21.3342735537685,0.82051282051282,"Abundant"
"21862","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Menticirrhus littoralis","Gulf kingfish","Common",4.79400081310966,0.166666666666667,"Less Common"
"21863","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Menticirrhus saxatilis","Northern kingfish","Less Common",0.0432248294544607,0.0512820512820513,"Rare"
"21864","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Micropogonias undulatus","Atlantic croaker","Highly Abundant",290.814728881437,0.794871794871795,"Abundant"
"21865","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Mobula hypostoma","Devil ray","Abundant",49.0485174828739,0.0641025641025641,"Rare"
"21866","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Myliobatis freminvillei","Bullnose eagle ray","Common",1.99140085263408,0.0512820512820513,"Rare"
"21867","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Octopus vulgaris","Common octopus","Rare",0.0209162925676309,0.0128205128205128,"Rare"
"21868","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Opisthonema oglinum","Atlantic thread herring","Common",7.11106150937434,0.551282051282051,"Common"
"21869","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Opsanus tau","Oyster toadfish","Rare",0.0116957511329883,0.0128205128205128,"Rare"
"21870","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Orthopristis chrysoptera","Pigfish","Abundant",13.1523626288785,0.371794871794872,"Common"
"21871","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Ovalipes ocellatus","Ocellate lady crab","Common",1.64514648759925,0.602564102564103,"Common"
"21872","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Ovalipes stephensoni","Coarsehand lady crab","Common",1.30456651574245,0.487179487179487,"Common"
"21873","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Pagurus pollicaris","Gray hermit crab","Less Common",0.158257927475545,0.128205128205128,"Less Common"
"21874","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Paralichthys albigutta","Gulf flounder","Common",0.59309427079749,0.0384615384615385,"Rare"
"21875","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Paralichthys dentatus","Summer flounder","Common",2.94645989400684,0.487179487179487,"Common"
"21876","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Paralichthys lethostigma","Southern flounder","Common",0.411201646132609,0.0384615384615385,"Rare"
"21877","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Paralichthys squamilentus","Broad flounder","Less Common",0.0797402106941716,0.0641025641025641,"Rare"
"21878","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Peprilus paru","Harvestfish","Common",6.33398936167967,0.67948717948718,"Common"
"21879","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Peprilus triacanthus","American butterfish","Common",3.35790947182822,0.423076923076923,"Common"
"21880","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Persephona mediterranea","Mottled purse crab","Less Common",0.0596276310065144,0.141025641025641,"Less Common"
"21881","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Pilumnus sayi","Spineback hairy crab","Rare",0.00748856856408443,0.0256410256410256,"Rare"
"21882","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Pomatomus saltatrix","Bluefish","Common",1.22125345864375,0.269230769230769,"Common"
"21883","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Porichthys plectrodon","Atlantic midshipman","Rare",0.0164505885280318,0.0256410256410256,"Rare"
"21884","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Prionotus carolinus","Northern searobin","Common",5.3680518614671,0.641025641025641,"Common"
"21885","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Prionotus evolans","Striped searobin","Common",0.735381348984575,0.5,"Common"
"21886","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Prionotus rubio","Blackwing searobin","Common",0.55768253838389,0.205128205128205,"Less Common"
"21887","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Prionotus scitulus","Leopard searobin","Common",1.30747788793855,0.179487179487179,"Less Common"
"21888","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Prionotus tribulus","Bighead searobin","Common",0.59882787308664,0.166666666666667,"Less Common"
"21889","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Rachycentron canadum","Cobia","Common",0.667031057475047,0.0256410256410256,"Rare"
"21890","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Rhinoptera bonasus","Cownose ray","Common",0.715984007739492,0.0256410256410256,"Rare"
"21891","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Rhizoprionodon terraenovae","Atlantic sharpnose shark","Abundant",35.4970705646499,0.897435897435897,"Abundant"
"21892","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Scomberomorus cavalla","King mackerel","Common",0.392629520351251,0.153846153846154,"Less Common"
"21893","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Scomberomorus maculatus","Spanish mackerel","Common",2.61551141126765,0.435897435897436,"Common"
"21894","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Scophthalmus aquosus","Windowpane flounder","Common",1.41823871657813,0.41025641025641,"Common"
"21895","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Selene setapinnis","Atlantic moonfish","Abundant",8.73945803001017,0.487179487179487,"Common"
"21896","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Selene vomer","Lookdown","Common",0.568886226180586,0.5,"Common"
"21897","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Sphoeroides maculatus","Northern puffer","Common",0.275909642793642,0.0512820512820513,"Rare"
"21898","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Sphyraena guachancho","Guachanche barracuda","Less Common",0.114242744554998,0.166666666666667,"Less Common"
"21899","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Sphyrna lewini","Scalloped hammerhead","Common",1.27656435435729,0.0128205128205128,"Rare"
"21900","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Sphyrna tiburo","Bonnethead","Abundant",30.5148375823303,0.269230769230769,"Common"
"21901","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Squilla empusa","Mantis shrimp","Common",0.710932530588211,0.371794871794872,"Common"
"21902","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Stellifer lanceolatus","Star drum","Common",6.72189504873416,0.474358974358974,"Common"
"21903","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Stephanolepis hispida","Planehead filefish","Less Common",0.0447731775309435,0.102564102564103,"Less Common"
"21904","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Syacium papillosum","Dusky flounder","Common",0.327640005208205,0.102564102564103,"Less Common"
"21905","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Symphurus plagiusa","Blackcheek tonguefish","Common",0.612737185829567,0.333333333333333,"Common"
"21906","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Syngnathus louisianae","Chain pipefish","Rare",0.00801230986063629,0.0256410256410256,"Rare"
"21907","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Synodus foetens","Inshore lizardfish","Common",4.93666097324635,0.705128205128205,"Common"
"21908","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Trachinotus carolinus","Florida pompano","Common",0.557927189656251,0.102564102564103,"Less Common"
"21909","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Trichiurus lepturus","Atlantic cutlassfish","Abundant",10.0464403657475,0.5,"Common"
"21910","Southeast US","SEAMAP Summer Coastal Trawl Survey","1998","Trinectes maculatus","Hogchoker","Common",4.50569431981367,0.461538461538462,"Common"
"21911","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Alectis ciliaris","African pompano","Less Common",0.101905319385242,0.0897435897435897,"Rare"
"21912","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Aluterus schoepfii","Orange filefish","Rare",0.00610656513057013,0.0256410256410256,"Rare"
"21913","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Ancylopsetta quadrocellata","Ocellated flounder","Common",4.57327657264402,0.564102564102564,"Common"
"21914","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Arenaeus cribrarius","Speckled swimming crab","Common",0.924988221929427,0.230769230769231,"Less Common"
"21915","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Ariopsis felis","Hardhead catfish","Less Common",0.120778117097126,0.0128205128205128,"Rare"
"21916","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Bairdiella chrysoura","Silver perch","Common",1.81051137743017,0.0769230769230769,"Rare"
"21917","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Brevoortia tyrannus","Atlantic menhaden","Less Common",0.0750413666405976,0.0256410256410256,"Rare"
"21918","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Calamus leucosteus","Whitebone porgy","Common",0.238123556847648,0.0128205128205128,"Rare"
"21919","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Calappa flammea","Flame box crab","Common",0.857616795107963,0.128205128205128,"Less Common"
"21920","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Callinectes ornatus","Shelling crab","Less Common",0.0691771730931176,0.166666666666667,"Less Common"
"21921","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Callinectes sapidus","Blue crab","Common",1.15721174538448,0.179487179487179,"Less Common"
"21922","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Callinectes similis","Lesser blue crab","Common",1.82325059750431,0.538461538461538,"Common"
"21923","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Caranx crysos","Blue runner","Common",2.01810353155308,0.243589743589744,"Less Common"
"21924","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Carcharhinus acronotus","Blacknose shark","Abundant",11.7199168084948,0.0641025641025641,"Rare"
"21925","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Carcharhinus brevipinna","Spinner shark","Common",1.32516464550583,0.0128205128205128,"Rare"
"21926","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Centropristis philadelphica","Rock sea bass","Common",0.25589705508408,0.0897435897435897,"Rare"
"21927","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Centropristis striata","Black sea bass","Common",0.675782771810741,0.141025641025641,"Less Common"
"21928","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Chaetodipterus faber","Atlantic spadefish","Abundant",20.3426477832167,0.128205128205128,"Less Common"
"21929","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Chilomycterus schoepfii","Striped burrfish","Common",1.26675980508631,0.282051282051282,"Common"
"21930","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Chloroscombrus chrysurus","Atlantic bumper","Highly Abundant",51.4041830613109,0.807692307692308,"Abundant"
"21931","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Citharichthys macrops","Spotted whiff","Common",1.76406109233216,0.653846153846154,"Common"
"21932","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Citharichthys spilopterus","Bay whiff","Less Common",0.161670848613954,0.153846153846154,"Less Common"
"21933","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Cynoscion nothus","Silver seatrout","Abundant",26.3070923950427,0.346153846153846,"Common"
"21934","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Cynoscion regalis","Weakfish","Common",3.25310671992306,0.256410256410256,"Common"
"21935","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Decapterus punctatus","Round scad","Common",4.40961495097933,0.141025641025641,"Less Common"
"21936","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Diplectrum formosum","Sand perch","Common",0.359023831574959,0.0641025641025641,"Rare"
"21937","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Echeneis naucrates","Sharksucker","Less Common",0.0349969525209817,0.0256410256410256,"Rare"
"21938","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Etropus crossotus","Fringed flounder","Common",0.676781435654046,0.333333333333333,"Common"
"21939","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Etropus cyclosquamus","Shelf flounder","Less Common",0.0593095614051574,0.128205128205128,"Less Common"
"21940","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Gibbesia neglecta","Lesser mantis shrimp","Less Common",0.143231003388511,0.153846153846154,"Less Common"
"21941","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Gobiosoma bosc","Naked goby","Rare",0.00065817951681559,0.0128205128205128,"Rare"
"21942","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Gymnura micrura","Smooth butterfly ray","Common",2.8037791346452,0.153846153846154,"Less Common"
"21943","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Haemulon aurolineatum","Tomtate grunt","Less Common",0.0616519455542208,0.0256410256410256,"Rare"
"21944","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Harengula jaguana","Scaled sardine","Less Common",0.0436968188263805,0.0256410256410256,"Rare"
"21945","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Hepatus epheliticus","Calico box crab","Less Common",0.1014912717792,0.128205128205128,"Less Common"
"21946","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Hippocampus erectus","Lined seahorse","Rare",0.00516074293483501,0.0256410256410256,"Rare"
"21947","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Hypleurochilus geminatus","Crested blenny","Rare",0.000770034576325037,0.0384615384615385,"Rare"
"21948","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Lagocephalus laevigatus","Smooth puffer","Rare",0.0216362372111299,0.0769230769230769,"Rare"
"21949","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Lagodon rhomboides","Pinfish","Abundant",48.6466784186755,0.512820512820513,"Common"
"21950","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Larimus fasciatus","Banded drum","Abundant",41.9019129667286,0.358974358974359,"Common"
"21951","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Leiostomus xanthurus","Spot","Highly Abundant",104.146559443742,0.512820512820513,"Common"
"21952","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Lolliguncula brevis","Atlantic brief squid","Common",6.78289188962098,0.794871794871795,"Abundant"
"21953","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Menippe mercenaria","Florida stone crab","Less Common",0.126725463712065,0.0769230769230769,"Rare"
"21954","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Menticirrhus americanus","Southern kingfish","Abundant",33.3081315234982,0.705128205128205,"Common"
"21955","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Menticirrhus littoralis","Gulf kingfish","Common",0.750304304019276,0.0641025641025641,"Rare"
"21956","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Menticirrhus saxatilis","Northern kingfish","Common",0.21625183910128,0.128205128205128,"Less Common"
"21957","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Micropogonias undulatus","Atlantic croaker","Highly Abundant",168.296941002908,0.384615384615385,"Common"
"21958","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Mobula hypostoma","Devil ray","Abundant",10.4281695226874,0.0384615384615385,"Rare"
"21959","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Myliobatis freminvillei","Bullnose eagle ray","Common",0.399413464846381,0.0256410256410256,"Rare"
"21960","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Opisthonema oglinum","Atlantic thread herring","Common",5.80182937761093,0.692307692307692,"Common"
"21961","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Opsanus tau","Oyster toadfish","Less Common",0.0526130547528522,0.0256410256410256,"Rare"
"21962","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Orthopristis chrysoptera","Pigfish","Common",4.35050527993022,0.256410256410256,"Common"
"21963","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Ovalipes ocellatus","Ocellate lady crab","Common",1.26010154191592,0.474358974358974,"Common"
"21964","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Ovalipes stephensoni","Coarsehand lady crab","Common",1.67007821104944,0.512820512820513,"Common"
"21965","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Pagurus pollicaris","Gray hermit crab","Less Common",0.104940877313822,0.153846153846154,"Less Common"
"21966","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Paralichthys albigutta","Gulf flounder","Common",0.471494396693124,0.141025641025641,"Less Common"
"21967","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Paralichthys dentatus","Summer flounder","Common",3.24861456419525,0.435897435897436,"Common"
"21968","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Paralichthys lethostigma","Southern flounder","Common",0.519958736862287,0.0769230769230769,"Rare"
"21969","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Paralichthys squamilentus","Broad flounder","Less Common",0.0995358969530215,0.0641025641025641,"Rare"
"21970","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Peprilus paru","Harvestfish","Common",7.80899819302331,0.371794871794872,"Common"
"21971","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Peprilus triacanthus","American butterfish","Common",1.78863175325455,0.205128205128205,"Less Common"
"21972","Southeast US","SEAMAP Summer Coastal Trawl Survey","1999","Persephona mediterranea","Mottled purse crab","Less Common",0.0380868101542939,0.0897435897435897,"Rare"
